n_distributor_id,dist_name,scan_date,time_slot,challan_count,total_line_items,item_value,quantity
34553,Ashirwad Distributors - Nagpur,2022-06-27,2022-06-27 09:00:00,2,14,3551.23,55.0
34553,Ashirwad Distributors - Nagpur,2022-06-27,2022-06-27 21:00:00,13,43,13344.17,128.0
34553,Ashirwad Distributors - Nagpur,2022-06-28,2022-06-28 15:00:00,51,211,35544.43,513.0
34553,Ashirwad Distributors - Nagpur,2022-06-28,2022-06-28 11:00:00,43,342,63927.24,668.0
34553,Ashirwad Distributors - Nagpur,2022-06-28,2022-06-28 07:00:00,2,7,1396.18,17.0
34553,Ashirwad Distributors - Nagpur,2022-06-28,2022-06-28 12:00:00,57,289,50405.33,729.0
34553,Ashirwad Distributors - Nagpur,2022-06-28,2022-06-28 09:00:00,5,36,9158.93,162.0
34553,Ashirwad Distributors - Nagpur,2022-06-28,2022-06-28 08:00:00,7,99,19670.24,241.0
34553,Ashirwad Distributors - Nagpur,2022-06-28,2022-06-28 21:00:00,22,91,19362.9,245.0
34553,Ashirwad Distributors - Nagpur,2022-06-28,2022-06-28 13:00:00,56,259,45319.53,672.0
34553,Ashirwad Distributors - Nagpur,2022-06-28,2022-06-28 01:00:00,7,48,7908.79,149.0
34553,Ashirwad Distributors - Nagpur,2022-06-28,2022-06-28 16:00:00,28,163,30535.77,417.0
34553,Ashirwad Distributors - Nagpur,2022-06-28,2022-06-28 19:00:00,7,31,4792.48,60.0
34553,Ashirwad Distributors - Nagpur,2022-06-28,2022-06-28 22:00:00,21,119,21912.88,325.0
34553,Ashirwad Distributors - Nagpur,2022-06-28,2022-06-28 18:00:00,3,13,5195.15,35.0
34553,Ashirwad Distributors - Nagpur,2022-06-28,2022-06-28 20:00:00,9,39,5431.77,88.0
34553,Ashirwad Distributors - Nagpur,2022-06-28,2022-06-28 23:00:00,12,60,6874.34,133.0
34553,Ashirwad Distributors - Nagpur,2022-06-28,2022-06-28 14:00:00,57,314,63203.79,735.0
34553,Ashirwad Distributors - Nagpur,2022-06-28,2022-06-28 02:00:00,1,2,567.7,4.0
34553,Ashirwad Distributors - Nagpur,2022-06-28,2022-06-28 10:00:00,28,137,29471.47,351.0
34553,Ashirwad Distributors - Nagpur,2022-06-28,2022-06-28 17:00:00,9,29,8608.08,69.0
34553,Ashirwad Distributors - Nagpur,2022-06-29,2022-06-29 02:00:00,1,8,1939.43,23.0
34553,Ashirwad Distributors - Nagpur,2022-06-29,2022-06-29 18:00:00,6,35,6892.29,144.0
34553,Ashirwad Distributors - Nagpur,2022-06-29,2022-06-29 14:00:00,59,243,53955.54,704.0
34553,Ashirwad Distributors - Nagpur,2022-06-29,2022-06-29 11:00:00,46,277,56850.64,668.0
34553,Ashirwad Distributors - Nagpur,2022-06-29,2022-06-29 07:00:00,3,48,8840.6,115.0
34553,Ashirwad Distributors - Nagpur,2022-06-29,2022-06-29 20:00:00,15,77,15897.96,171.0
34553,Ashirwad Distributors - Nagpur,2022-06-29,2022-06-29 08:00:00,3,25,5290.0,68.0
34553,Ashirwad Distributors - Nagpur,2022-06-29,2022-06-29 23:00:00,18,161,26362.27,363.0
34553,Ashirwad Distributors - Nagpur,2022-06-29,2022-06-29 22:00:00,17,109,16624.07,292.0
34553,Ashirwad Distributors - Nagpur,2022-06-29,2022-06-29 09:00:00,6,46,5505.39,78.0
34553,Ashirwad Distributors - Nagpur,2022-06-29,2022-06-29 17:00:00,6,26,5844.15,76.0
34553,Ashirwad Distributors - Nagpur,2022-06-29,2022-06-29 10:00:00,28,172,34615.06,384.0
34553,Ashirwad Distributors - Nagpur,2022-06-29,2022-06-29 21:00:00,9,37,4928.66,94.0
34553,Ashirwad Distributors - Nagpur,2022-06-29,2022-06-29 12:00:00,46,217,43399.64,581.0
34553,Ashirwad Distributors - Nagpur,2022-06-29,2022-06-29 15:00:00,45,325,59156.67,771.0
34553,Ashirwad Distributors - Nagpur,2022-06-29,2022-06-29 01:00:00,3,17,1548.78,26.0
34553,Ashirwad Distributors - Nagpur,2022-06-29,2022-06-29 16:00:00,25,129,23169.12,339.0
34553,Ashirwad Distributors - Nagpur,2022-06-29,2022-06-29 13:00:00,72,292,54967.58,760.0
34553,Ashirwad Distributors - Nagpur,2022-06-29,2022-06-29 19:00:00,10,25,5827.7,74.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 07:00:00,3,38,5286.92,75.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 08:00:00,3,5,765.85,24.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 22:00:00,10,61,9322.78,121.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 13:00:00,79,378,72732.31,1040.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 11:00:00,25,130,25185.2,324.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 01:00:00,2,17,3011.24,45.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 10:00:00,21,135,27082.9,279.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 02:00:00,1,9,827.79,17.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 20:00:00,17,72,14367.86,149.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 05:00:00,2,12,4415.01,19.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 14:00:00,70,334,58406.16,814.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 21:00:00,15,62,12040.53,162.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,,1,24,3643.58,56.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 18:00:00,5,30,5271.37,67.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 17:00:00,14,41,17891.98,169.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 12:00:00,50,212,44539.28,532.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 19:00:00,15,77,20533.8,224.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 09:00:00,7,22,7719.94,74.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 15:00:00,48,202,35808.15,490.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 23:00:00,15,71,13258.82,145.0
34553,Ashirwad Distributors - Nagpur,2022-06-30,2022-06-30 16:00:00,24,87,21989.08,244.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 18:00:00,11,48,9616.99,139.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 12:00:00,53,275,58008.16,720.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 21:00:00,23,144,21141.25,424.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 09:00:00,7,74,11266.48,164.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 11:00:00,26,146,24892.67,380.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 23:00:00,16,103,20302.34,194.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 10:00:00,21,133,31446.77,282.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 02:00:00,2,18,2251.0,32.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 06:00:00,1,3,512.87,3.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 22:00:00,26,149,33764.86,421.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 14:00:00,65,316,59483.48,860.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 05:00:00,1,20,3146.9,47.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 19:00:00,28,130,25960.51,328.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 01:00:00,2,20,3075.25,43.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 13:00:00,57,366,63269.43,820.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 20:00:00,14,62,11038.45,181.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 17:00:00,9,38,7876.94,109.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 08:00:00,4,42,9032.6,84.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 15:00:00,38,228,40944.13,502.0
34553,Ashirwad Distributors - Nagpur,2022-07-01,2022-07-01 16:00:00,28,134,37940.96,459.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 02:00:00,2,36,6759.06,84.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 18:00:00,12,33,9216.73,128.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 23:00:00,8,68,12103.96,156.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 13:00:00,50,263,52238.94,786.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 12:00:00,51,289,52016.86,711.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 16:00:00,44,324,60733.8,751.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 20:00:00,12,52,12779.65,183.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 17:00:00,17,127,26242.66,231.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 21:00:00,7,20,4809.0,50.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 15:00:00,56,312,58064.45,701.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 10:00:00,22,151,32896.93,317.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 01:00:00,7,32,4058.46,59.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 09:00:00,6,29,9274.13,65.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 19:00:00,5,17,7384.34,65.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 11:00:00,23,195,38405.65,526.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 07:00:00,2,16,1504.49,24.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 22:00:00,7,59,13720.46,236.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 08:00:00,5,60,10080.74,154.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 03:00:00,4,44,4456.45,148.0
34553,Ashirwad Distributors - Nagpur,2022-07-02,2022-07-02 14:00:00,68,366,64195.35,967.0
34553,Ashirwad Distributors - Nagpur,2022-07-03,2022-07-03 22:00:00,8,55,7236.53,114.0
34553,Ashirwad Distributors - Nagpur,2022-07-03,2022-07-03 11:00:00,1,1,394.5,1.0
34553,Ashirwad Distributors - Nagpur,2022-07-03,2022-07-03 20:00:00,6,51,16473.05,135.0
34553,Ashirwad Distributors - Nagpur,2022-07-03,2022-07-03 19:00:00,12,82,18022.49,211.0
34553,Ashirwad Distributors - Nagpur,2022-07-03,2022-07-03 23:00:00,4,48,5730.72,111.0
34553,Ashirwad Distributors - Nagpur,2022-07-03,2022-07-03 17:00:00,4,21,2231.77,29.0
34553,Ashirwad Distributors - Nagpur,2022-07-03,2022-07-03 18:00:00,13,51,10083.23,150.0
34553,Ashirwad Distributors - Nagpur,2022-07-03,2022-07-03 14:00:00,6,23,5525.55,74.0
34553,Ashirwad Distributors - Nagpur,2022-07-03,2022-07-03 16:00:00,3,26,6882.86,88.0
34553,Ashirwad Distributors - Nagpur,2022-07-03,2022-07-03 03:00:00,4,67,5375.66,76.0
34553,Ashirwad Distributors - Nagpur,2022-07-03,2022-07-03 13:00:00,3,12,5118.72,52.0
34553,Ashirwad Distributors - Nagpur,2022-07-03,2022-07-03 12:00:00,3,33,3462.04,97.0
34553,Ashirwad Distributors - Nagpur,2022-07-03,2022-07-03 15:00:00,7,67,11069.43,154.0
34553,Ashirwad Distributors - Nagpur,2022-07-03,2022-07-03 02:00:00,5,91,7951.38,120.0
34553,Ashirwad Distributors - Nagpur,2022-07-03,2022-07-03 01:00:00,1,3,758.69,8.0
34553,Ashirwad Distributors - Nagpur,2022-07-03,2022-07-03 04:00:00,1,10,4602.41,32.0
34553,Ashirwad Distributors - Nagpur,2022-07-03,2022-07-03 21:00:00,15,109,17269.9,253.0
34553,Ashirwad Distributors - Nagpur,2022-07-04,2022-07-04 14:00:00,66,459,100957.22,1404.0
34553,Ashirwad Distributors - Nagpur,2022-07-04,2022-07-04 12:00:00,67,431,78325.4,1066.0
34553,Ashirwad Distributors - Nagpur,2022-07-04,2022-07-04 08:00:00,4,22,6569.68,162.0
34553,Ashirwad Distributors - Nagpur,2022-07-04,2022-07-04 21:00:00,12,48,7085.31,191.0
34553,Ashirwad Distributors - Nagpur,2022-07-04,2022-07-04 17:00:00,11,61,10071.06,155.0
34553,Ashirwad Distributors - Nagpur,2022-07-04,2022-07-04 16:00:00,40,242,48985.75,591.0
34553,Ashirwad Distributors - Nagpur,2022-07-04,2022-07-04 09:00:00,4,26,5261.37,67.0
34553,Ashirwad Distributors - Nagpur,2022-07-04,2022-07-04 05:00:00,2,21,3411.65,35.0
34553,Ashirwad Distributors - Nagpur,2022-07-04,2022-07-04 15:00:00,55,398,72981.32,978.0
34553,Ashirwad Distributors - Nagpur,2022-07-04,2022-07-04 19:00:00,19,72,15936.35,332.0
34553,Ashirwad Distributors - Nagpur,2022-07-04,2022-07-04 23:00:00,19,123,19950.82,297.0
34553,Ashirwad Distributors - Nagpur,2022-07-04,2022-07-04 10:00:00,33,289,50514.1,556.0
34553,Ashirwad Distributors - Nagpur,2022-07-04,2022-07-04 22:00:00,15,83,14762.87,245.0
34553,Ashirwad Distributors - Nagpur,2022-07-04,2022-07-04 18:00:00,8,29,4942.46,128.0
34553,Ashirwad Distributors - Nagpur,2022-07-04,2022-07-04 13:00:00,68,469,97471.83,1382.0
34553,Ashirwad Distributors - Nagpur,2022-07-04,2022-07-04 02:00:00,7,17,3494.56,52.0
34553,Ashirwad Distributors - Nagpur,2022-07-04,2022-07-04 01:00:00,3,33,4674.15,86.0
34553,Ashirwad Distributors - Nagpur,2022-07-04,2022-07-04 11:00:00,58,294,51125.05,667.0
34553,Ashirwad Distributors - Nagpur,2022-07-04,2022-07-04 20:00:00,10,40,8866.94,111.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 16:00:00,39,191,49332.47,663.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 23:00:00,17,140,20479.25,330.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 22:00:00,33,105,27674.44,368.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 13:00:00,50,326,47635.99,735.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 01:00:00,7,30,4729.48,71.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 14:00:00,64,370,69706.25,1011.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 09:00:00,9,68,16928.59,171.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 11:00:00,21,67,12438.63,245.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 04:00:00,1,15,3579.01,43.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 10:00:00,20,126,31019.54,275.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 12:00:00,62,439,72948.46,1033.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 02:00:00,9,168,12888.59,233.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 07:00:00,2,19,1934.78,27.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 08:00:00,1,6,999.63,10.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 19:00:00,8,32,4459.07,85.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 17:00:00,12,71,13984.82,150.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 20:00:00,16,69,12613.51,139.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 15:00:00,63,465,90340.14,1155.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 21:00:00,16,55,10112.91,106.0
34553,Ashirwad Distributors - Nagpur,2022-07-05,2022-07-05 18:00:00,9,58,15494.85,170.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 13:00:00,67,362,57008.47,1214.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 21:00:00,10,47,8504.45,109.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 23:00:00,10,72,8815.04,143.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 18:00:00,59,100,14280.9,174.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 19:00:00,8,39,8969.17,76.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 03:00:00,1,4,905.21,6.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 12:00:00,63,356,74529.12,950.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 08:00:00,4,33,3969.06,67.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 16:00:00,27,156,35266.58,474.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 15:00:00,59,326,71470.84,774.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 07:00:00,1,16,4656.03,36.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 02:00:00,2,42,5097.45,69.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 17:00:00,8,61,10413.12,137.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 22:00:00,25,165,31155.89,417.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 10:00:00,27,234,45495.3,469.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 20:00:00,15,62,12261.96,199.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 14:00:00,71,472,97468.59,1339.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 01:00:00,5,22,3134.24,44.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 11:00:00,33,186,32862.03,442.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 04:00:00,1,16,3416.35,29.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,2022-07-06 09:00:00,20,90,14355.25,302.0
34553,Ashirwad Distributors - Nagpur,2022-07-06,,2,16,1366.94,23.0
34553,Ashirwad Distributors - Nagpur,2022-07-07,2022-07-07 19:00:00,9,25,3668.57,48.0
34553,Ashirwad Distributors - Nagpur,2022-07-07,2022-07-07 22:00:00,25,152,25491.99,370.0
34553,Ashirwad Distributors - Nagpur,2022-07-07,2022-07-07 14:00:00,67,383,69550.91,1121.0
34553,Ashirwad Distributors - Nagpur,2022-07-07,2022-07-07 20:00:00,7,20,5706.89,76.0
34553,Ashirwad Distributors - Nagpur,2022-07-07,2022-07-07 21:00:00,5,34,3540.61,67.0
34553,Ashirwad Distributors - Nagpur,2022-07-07,2022-07-07 17:00:00,11,30,12260.77,134.0
34553,Ashirwad Distributors - Nagpur,2022-07-07,2022-07-07 04:00:00,1,20,3379.26,53.0
34553,Ashirwad Distributors - Nagpur,2022-07-07,2022-07-07 08:00:00,2,23,2861.25,61.0
34553,Ashirwad Distributors - Nagpur,2022-07-07,2022-07-07 16:00:00,30,167,40350.53,538.0
34553,Ashirwad Distributors - Nagpur,2022-07-07,2022-07-07 11:00:00,31,168,39268.45,436.0
34553,Ashirwad Distributors - Nagpur,2022-07-07,2022-07-07 15:00:00,63,411,62349.35,953.0
34553,Ashirwad Distributors - Nagpur,2022-07-07,2022-07-07 10:00:00,36,238,45076.96,569.0
34553,Ashirwad Distributors - Nagpur,2022-07-07,2022-07-07 23:00:00,15,68,19515.54,216.0
34553,Ashirwad Distributors - Nagpur,2022-07-07,2022-07-07 01:00:00,4,32,8079.94,131.0
34553,Ashirwad Distributors - Nagpur,2022-07-07,2022-07-07 02:00:00,1,8,1362.37,48.0
34553,Ashirwad Distributors - Nagpur,2022-07-07,2022-07-07 09:00:00,8,57,14316.99,220.0
34553,Ashirwad Distributors - Nagpur,2022-07-07,2022-07-07 18:00:00,17,65,12668.11,357.0
34553,Ashirwad Distributors - Nagpur,2022-07-07,2022-07-07 13:00:00,64,377,70190.58,887.0
34553,Ashirwad Distributors - Nagpur,2022-07-07,2022-07-07 12:00:00,88,429,75600.66,1117.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 20:00:00,12,49,11936.1,150.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 18:00:00,11,27,5658.38,102.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 14:00:00,41,259,42107.32,651.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 16:00:00,38,192,58811.04,673.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 01:00:00,7,71,6356.86,108.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 07:00:00,1,15,1232.84,36.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 05:00:00,21,26,4394.47,108.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 19:00:00,11,73,19543.11,218.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 13:00:00,51,275,45900.09,684.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 11:00:00,42,226,50027.86,663.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 04:00:00,5,7,1187.06,24.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 17:00:00,17,127,40857.63,349.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 03:00:00,2,22,3191.35,49.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 08:00:00,2,33,3575.94,58.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 23:00:00,11,107,18742.02,315.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 21:00:00,9,34,6346.17,123.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 09:00:00,7,56,10040.42,151.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 15:00:00,57,341,55897.48,826.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 10:00:00,22,205,41694.89,492.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 22:00:00,24,167,27935.98,434.0
34553,Ashirwad Distributors - Nagpur,2022-07-08,2022-07-08 12:00:00,55,337,59692.76,914.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 23:00:00,5,28,7119.45,47.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 05:00:00,1,18,3354.13,33.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 16:00:00,38,143,29264.58,380.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 08:00:00,6,68,11632.1,165.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 20:00:00,2,9,1473.69,25.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 18:00:00,4,10,1343.76,19.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 21:00:00,4,12,2136.06,20.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 09:00:00,11,116,15905.5,314.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 12:00:00,46,257,44916.92,685.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 19:00:00,6,26,8323.69,118.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 15:00:00,63,366,54713.94,749.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 03:00:00,1,12,1840.86,17.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 22:00:00,6,32,3921.16,67.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 10:00:00,25,186,34944.46,387.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 13:00:00,64,399,83018.05,986.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 02:00:00,1,8,1161.45,51.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 17:00:00,7,26,7833.84,69.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 14:00:00,75,373,63114.84,1028.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 01:00:00,6,73,10991.83,148.0
34553,Ashirwad Distributors - Nagpur,2022-07-09,2022-07-09 11:00:00,23,145,31453.27,462.0
34553,Ashirwad Distributors - Nagpur,2022-07-10,2022-07-10 22:00:00,11,94,12132.32,185.0
34553,Ashirwad Distributors - Nagpur,2022-07-10,2022-07-10 13:00:00,10,37,6135.93,115.0
34553,Ashirwad Distributors - Nagpur,2022-07-10,2022-07-10 23:00:00,9,114,15628.65,318.0
34553,Ashirwad Distributors - Nagpur,2022-07-10,2022-07-10 20:00:00,7,36,4915.45,91.0
34553,Ashirwad Distributors - Nagpur,2022-07-10,2022-07-10 21:00:00,11,63,10385.69,172.0
34553,Ashirwad Distributors - Nagpur,2022-07-10,2022-07-10 16:00:00,1,1,269.68,2.0
34553,Ashirwad Distributors - Nagpur,2022-07-10,2022-07-10 12:00:00,6,47,7379.05,147.0
34553,Ashirwad Distributors - Nagpur,2022-07-10,2022-07-10 19:00:00,6,29,3936.59,61.0
34553,Ashirwad Distributors - Nagpur,2022-07-10,2022-07-10 15:00:00,1,3,751.67,4.0
34553,Ashirwad Distributors - Nagpur,2022-07-10,2022-07-10 09:00:00,2,26,15314.5,148.0
34553,Ashirwad Distributors - Nagpur,2022-07-10,2022-07-10 18:00:00,2,19,3773.72,53.0
34553,Ashirwad Distributors - Nagpur,2022-07-10,2022-07-10 11:00:00,2,5,761.5,9.0
34553,Ashirwad Distributors - Nagpur,2022-07-10,2022-07-10 04:00:00,2,31,3697.89,68.0
34553,Ashirwad Distributors - Nagpur,2022-07-10,2022-07-10 08:00:00,1,8,1373.32,12.0
34553,Ashirwad Distributors - Nagpur,2022-07-10,2022-07-10 05:00:00,1,1,465.0,1.0
34553,Ashirwad Distributors - Nagpur,2022-07-10,2022-07-10 17:00:00,5,34,7958.62,78.0
34553,Ashirwad Distributors - Nagpur,2022-07-10,2022-07-10 14:00:00,8,38,10086.8,158.0
34553,Ashirwad Distributors - Nagpur,2022-07-11,2022-07-11 17:00:00,13,72,17534.13,228.0
34553,Ashirwad Distributors - Nagpur,2022-07-11,2022-07-11 14:00:00,74,448,76747.43,1191.0
34553,Ashirwad Distributors - Nagpur,2022-07-11,2022-07-11 02:00:00,2,31,9794.79,79.0
34553,Ashirwad Distributors - Nagpur,2022-07-11,2022-07-11 07:00:00,2,20,2276.71,70.0
34553,Ashirwad Distributors - Nagpur,2022-07-11,2022-07-11 21:00:00,23,182,37776.36,460.0
34553,Ashirwad Distributors - Nagpur,2022-07-11,2022-07-11 01:00:00,6,63,9415.63,120.0
34553,Ashirwad Distributors - Nagpur,2022-07-11,2022-07-11 16:00:00,35,226,49607.19,592.0
