time_slot,n_distributor_id,dist_name,scan_date,challan_count,total_line_items,item_value,quantity,scan_data,hour,active_hour,previous_day_pending_quantum,actual_quantum,left_quantum,current_quantum,pending_quantum,total_quantum,manpower
2022-11-01 01:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 02:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,1.0,12.0,1790.33,20.0,2022-11-01,2,0,0,10.0,10.0,0.0,0.0,0.0,0.0
2022-11-01 03:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,10.0,0.0,0.0,0.0
2022-11-01 04:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,10.0,0.0,0.0
2022-11-01 05:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 06:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 07:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 08:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 09:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 10:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,1.0,3.0,447.22,10.0,2022-11-01,10,1,20,5.0,5.0,0.0,0.0,20.0,0.0
2022-11-01 11:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,5.0,18.0,5701.81,79.0,2022-11-01,11,1,0,39.5,39.5,5.0,0.0,5.0,0.0
2022-11-01 12:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,20.0,139.0,37845.04,613.0,2022-11-01,12,1,0,306.5,306.5,39.5,5.0,44.5,0.0
2022-11-01 13:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,46.0,318.0,93482.63,1459.0,2022-11-01,13,1,0,729.5,729.5,306.5,39.5,346.0,1.0
2022-11-01 14:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,53.0,387.0,141095.75,2139.0,2022-11-01,14,1,0,1069.5,1069.5,729.5,306.5,1036.0,2.0
2022-11-01 15:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,33.0,262.0,68994.4,940.0,2022-11-01,15,1,0,470.0,470.0,1069.5,729.5,1799.0,3.0
2022-11-01 16:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,5.0,24.0,4092.96,83.0,2022-11-01,16,1,0,41.5,41.5,470.0,1069.5,1539.5,3.0
2022-11-01 17:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,9.0,50.0,16996.42,233.0,2022-11-01,17,1,0,116.5,116.5,41.5,470.0,511.5,1.0
2022-11-01 18:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,16.0,81.0,25084.05,360.0,2022-11-01,18,1,0,180.0,180.0,116.5,41.5,158.0,0.0
2022-11-01 19:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,10.0,84.0,18326.82,265.0,2022-11-01,19,1,0,132.5,132.5,180.0,116.5,296.5,1.0
2022-11-01 20:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,19.0,145.0,40436.57,571.0,2022-11-01,20,1,0,285.5,285.5,132.5,180.0,312.5,1.0
2022-11-01 21:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,0.0,0.0,0.0,0.0,0,21,0,0,0.0,0.0,285.5,132.5,0.0,0.0
2022-11-01 22:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,0.0,0.0,0.0,0.0,0,22,0,0,0.0,0.0,0.0,285.5,0.0,0.0
2022-11-01 23:00:00,36834.0,AK Pharma - Belgaum,2022-11-01,2.0,4.0,799.21,11.0,2022-11-01,23,0,0,5.5,5.5,0.0,0.0,0.0,0.0
2022-11-02 00:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,1.0,4.0,608.28,7.0,2022-11-02,0,0,0,3.5,3.5,5.5,0.0,0.0,0.0
2022-11-02 01:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,3.5,5.5,0.0,0.0
2022-11-02 02:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,3.5,0.0,0.0
2022-11-02 03:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02 04:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02 05:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02 06:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02 07:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02 08:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02 09:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02 10:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,1.0,5.0,5335.17,23.0,2022-11-02,10,1,18,11.5,11.5,0.0,0.0,18.0,0.0
2022-11-02 11:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,4.0,58.0,9382.43,115.0,2022-11-02,11,1,0,57.5,57.5,11.5,0.0,11.5,0.0
2022-11-02 12:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,39.0,249.0,54457.39,1162.0,2022-11-02,12,1,0,581.0,581.0,57.5,11.5,69.0,0.0
2022-11-02 13:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,66.0,384.0,113626.73,2141.0,2022-11-02,13,1,0,1070.5,1070.5,581.0,57.5,638.5,1.0
2022-11-02 14:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,59.0,344.0,98495.87,1475.0,2022-11-02,14,1,0,737.5,737.5,1070.5,581.0,1651.5,3.0
2022-11-02 15:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,42.0,327.0,105972.15,1588.0,2022-11-02,15,1,0,794.0,794.0,737.5,1070.5,1808.0,3.0
2022-11-02 16:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,11.0,69.0,15101.88,305.0,2022-11-02,16,1,0,152.5,152.5,794.0,737.5,1531.5,3.0
2022-11-02 17:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,10.0,75.0,20346.11,364.0,2022-11-02,17,1,0,182.0,182.0,152.5,794.0,946.5,2.0
2022-11-02 18:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,23.0,178.0,54318.81,735.0,2022-11-02,18,1,0,367.5,367.5,182.0,152.5,334.5,1.0
2022-11-02 19:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,26.0,204.0,77810.46,1455.0,2022-11-02,19,1,0,727.5,727.5,367.5,182.0,549.5,1.0
2022-11-02 20:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,19.0,151.0,41283.56,600.0,2022-11-02,20,1,0,300.0,300.0,727.5,367.5,1095.0,2.0
2022-11-02 21:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,12.0,77.0,19015.95,367.0,2022-11-02,21,0,0,183.5,183.5,300.0,727.5,0.0,0.0
2022-11-02 22:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,1.0,3.0,1039.74,14.0,2022-11-02,22,0,0,7.0,7.0,183.5,300.0,0.0,0.0
2022-11-02 23:00:00,36834.0,AK Pharma - Belgaum,2022-11-02,1.0,6.0,1035.2,11.0,2022-11-02,23,0,0,5.5,5.5,7.0,183.5,0.0,0.0
2022-11-03 00:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,1.0,4.0,414.66,6.0,2022-11-03,0,0,0,3.0,3.0,5.5,7.0,0.0,0.0
2022-11-03 01:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,3.0,5.5,0.0,0.0
2022-11-03 02:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,3.0,0.0,0.0
2022-11-03 03:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03 04:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03 05:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03 06:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03 07:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03 08:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03 09:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03 10:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,1.0,3.0,678.84,5.0,2022-11-03,10,1,398,2.5,2.5,0.0,0.0,398.0,1.0
2022-11-03 11:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,11.0,44.0,11521.66,115.0,2022-11-03,11,1,0,57.5,57.5,2.5,0.0,2.5,0.0
2022-11-03 12:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,40.0,233.0,62801.39,956.0,2022-11-03,12,1,0,478.0,478.0,57.5,2.5,60.0,0.0
2022-11-03 13:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,65.0,335.0,92165.57,1287.0,2022-11-03,13,1,0,643.5,643.5,478.0,57.5,535.5,1.0
2022-11-03 14:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,46.0,271.0,84208.13,1120.0,2022-11-03,14,1,0,560.0,560.0,643.5,478.0,1121.5,2.0
2022-11-03 15:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,42.0,408.0,107153.22,1555.0,2022-11-03,15,1,0,777.5,777.5,560.0,643.5,1203.5,2.0
2022-11-03 16:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,11.0,81.0,23417.24,273.0,2022-11-03,16,1,0,136.5,136.5,777.5,560.0,1337.5,2.0
2022-11-03 17:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,14.0,135.0,43431.42,1036.0,2022-11-03,17,1,0,518.0,518.0,136.5,777.5,914.0,2.0
2022-11-03 18:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,17.0,134.0,30792.09,532.0,2022-11-03,18,1,0,266.0,266.0,518.0,136.5,654.5,1.0
2022-11-03 19:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,43.0,257.0,96576.82,1424.0,2022-11-03,19,1,0,712.0,712.0,266.0,518.0,784.0,1.0
2022-11-03 20:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,38.0,198.0,54157.49,803.0,2022-11-03,20,1,0,401.5,401.5,712.0,266.0,978.0,2.0
2022-11-03 21:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,9.0,58.0,15543.63,211.0,2022-11-03,21,0,0,105.5,105.5,401.5,712.0,0.0,0.0
2022-11-03 22:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,1.0,2.0,1554.19,4.0,2022-11-03,22,0,0,2.0,2.0,105.5,401.5,0.0,0.0
2022-11-03 23:00:00,36834.0,AK Pharma - Belgaum,2022-11-03,3.0,29.0,4593.9,93.0,2022-11-03,23,0,0,46.5,46.5,2.0,105.5,0.0,0.0
2022-11-04 00:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,46.5,2.0,0.0,0.0
2022-11-04 01:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,46.5,0.0,0.0
2022-11-04 02:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04 03:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04 04:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04 05:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04 06:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04 07:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04 08:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04 09:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04 10:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,0.0,0.0,0.0,0.0,0,10,1,308,0.0,0.0,0.0,0.0,308.0,1.0
2022-11-04 11:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,6.0,26.0,16864.46,136.0,2022-11-04,11,1,0,68.0,68.0,0.0,0.0,0.0,0.0
2022-11-04 12:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,36.0,205.0,56402.2,715.0,2022-11-04,12,1,0,357.5,357.5,68.0,0.0,68.0,0.0
2022-11-04 13:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,72.0,373.0,100038.39,1313.0,2022-11-04,13,1,0,656.5,656.5,357.5,68.0,425.5,1.0
2022-11-04 14:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,34.0,203.0,70996.74,912.0,2022-11-04,14,1,0,456.0,456.0,656.5,357.5,1014.0,2.0
2022-11-04 15:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,35.0,269.0,82659.25,1113.0,2022-11-04,15,1,0,556.5,556.5,456.0,656.5,1112.5,2.0
2022-11-04 16:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,17.0,112.0,27998.31,532.0,2022-11-04,16,1,0,266.0,266.0,556.5,456.0,1012.5,2.0
2022-11-04 17:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,12.0,81.0,22610.98,272.0,2022-11-04,17,1,0,136.0,136.0,266.0,556.5,822.5,2.0
2022-11-04 18:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,19.0,100.0,27339.65,366.0,2022-11-04,18,1,0,183.0,183.0,136.0,266.0,402.0,1.0
2022-11-04 19:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,25.0,123.0,39767.85,679.0,2022-11-04,19,1,0,339.5,339.5,183.0,136.0,319.0,1.0
2022-11-04 20:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,36.0,215.0,65103.72,843.0,2022-11-04,20,1,0,421.5,421.5,339.5,183.0,522.5,1.0
2022-11-04 21:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,10.0,95.0,24051.21,349.0,2022-11-04,21,0,0,174.5,174.5,421.5,339.5,0.0,0.0
2022-11-04 22:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,3.0,13.0,3087.91,35.0,2022-11-04,22,0,0,17.5,17.5,174.5,421.5,0.0,0.0
2022-11-04 23:00:00,36834.0,AK Pharma - Belgaum,2022-11-04,2.0,15.0,6488.03,40.0,2022-11-04,23,0,0,20.0,20.0,17.5,174.5,0.0,0.0
2022-11-05 00:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,20.0,17.5,0.0,0.0
2022-11-05 01:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,20.0,0.0,0.0
2022-11-05 02:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05 03:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05 04:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05 05:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05 06:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05 07:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05 08:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05 09:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05 10:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,0.0,0.0,0.0,0.0,0,10,1,424,0.0,0.0,0.0,0.0,424.0,1.0
2022-11-05 11:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,4.0,41.0,10104.79,98.0,2022-11-05,11,1,0,49.0,49.0,0.0,0.0,0.0,0.0
2022-11-05 12:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,34.0,241.0,53307.14,696.0,2022-11-05,12,1,0,348.0,348.0,49.0,0.0,49.0,0.0
2022-11-05 13:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,65.0,456.0,123594.25,1979.0,2022-11-05,13,1,0,989.5,989.5,348.0,49.0,397.0,1.0
2022-11-05 14:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,51.0,260.0,73819.11,964.0,2022-11-05,14,1,0,482.0,482.0,989.5,348.0,1337.5,2.0
2022-11-05 15:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,33.0,190.0,60077.22,861.0,2022-11-05,15,1,0,430.5,430.5,482.0,989.5,1471.5,3.0
2022-11-05 16:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,14.0,68.0,17712.37,223.0,2022-11-05,16,1,0,111.5,111.5,430.5,482.0,912.5,2.0
2022-11-05 17:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,12.0,74.0,25421.97,566.0,2022-11-05,17,1,0,283.0,283.0,111.5,430.5,542.0,1.0
2022-11-05 18:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,21.0,152.0,52255.09,616.0,2022-11-05,18,1,0,308.0,308.0,283.0,111.5,394.5,1.0
2022-11-05 19:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,28.0,152.0,44291.41,597.0,2022-11-05,19,1,0,298.5,298.5,308.0,283.0,591.0,1.0
2022-11-05 20:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,29.0,198.0,40555.75,753.0,2022-11-05,20,1,0,376.5,376.5,298.5,308.0,606.5,1.0
2022-11-05 21:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,7.0,35.0,14425.34,136.0,2022-11-05,21,0,0,68.0,68.0,376.5,298.5,0.0,0.0
2022-11-05 22:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,2.0,5.0,1129.67,16.0,2022-11-05,22,0,0,8.0,8.0,68.0,376.5,0.0,0.0
2022-11-05 23:00:00,36834.0,AK Pharma - Belgaum,2022-11-05,0.0,0.0,0.0,0.0,0,23,0,0,0.0,0.0,8.0,68.0,0.0,0.0
2022-11-06 00:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0
2022-11-06 01:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06 02:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06 03:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06 04:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06 05:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06 06:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06 07:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06 08:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06 09:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06 10:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,0.0,0.0,0.0,0.0,0,10,1,152,0.0,0.0,0.0,0.0,152.0,0.0
2022-11-06 11:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,1.0,1.0,920.7,10.0,2022-11-06,11,1,0,5.0,5.0,0.0,0.0,0.0,0.0
2022-11-06 12:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,1.0,1.0,61.02,2.0,2022-11-06,12,1,0,1.0,1.0,5.0,0.0,5.0,0.0
2022-11-06 13:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,1.0,8.0,2600.08,158.0,2022-11-06,13,1,0,79.0,79.0,1.0,5.0,6.0,0.0
2022-11-06 14:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,0.0,0.0,0.0,0.0,0,14,1,0,0.0,0.0,79.0,1.0,80.0,0.0
2022-11-06 15:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,1.0,2.0,172.11,6.0,2022-11-06,15,1,0,3.0,3.0,0.0,79.0,79.0,0.0
2022-11-06 16:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,1.0,20.0,6105.69,94.0,2022-11-06,16,1,0,47.0,47.0,3.0,0.0,3.0,0.0
2022-11-06 17:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,0.0,0.0,0.0,0.0,0,17,1,0,0.0,0.0,47.0,3.0,50.0,0.0
2022-11-06 18:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,0.0,0.0,0.0,0.0,0,18,1,0,0.0,0.0,0.0,47.0,47.0,0.0
2022-11-06 19:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,1.0,10.0,6419.67,84.0,2022-11-06,19,1,0,42.0,42.0,0.0,0.0,0.0,0.0
2022-11-06 20:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,0.0,0.0,0.0,0.0,0,20,1,0,0.0,0.0,42.0,0.0,42.0,0.0
2022-11-06 21:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,0.0,0.0,0.0,0.0,0,21,0,0,0.0,0.0,0.0,42.0,0.0,0.0
2022-11-06 22:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,0.0,0.0,0.0,0.0,0,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06 23:00:00,36834.0,AK Pharma - Belgaum,2022-11-06,2.0,42.0,4084.55,68.0,2022-11-06,23,0,0,34.0,34.0,0.0,0.0,0.0,0.0
2022-11-07 00:00:00,36834.0,AK Pharma - Belgaum,2022-11-07,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,34.0,0.0,0.0,0.0
2022-11-07 01:00:00,36834.0,AK Pharma - Belgaum,2022-11-07,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,34.0,0.0,0.0
2022-11-07 02:00:00,36834.0,AK Pharma - Belgaum,2022-11-07,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07 03:00:00,36834.0,AK Pharma - Belgaum,2022-11-07,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07 04:00:00,36834.0,AK Pharma - Belgaum,2022-11-07,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07 05:00:00,36834.0,AK Pharma - Belgaum,2022-11-07,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07 06:00:00,36834.0,AK Pharma - Belgaum,2022-11-07,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07 07:00:00,36834.0,AK Pharma - Belgaum,2022-11-07,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07 08:00:00,36834.0,AK Pharma - Belgaum,2022-11-07,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07 09:00:00,36834.0,AK Pharma - Belgaum,2022-11-07,1.0,2.0,320.67,5.0,2022-11-07,9,0,0,2.5,2.5,0.0,0.0,0.0,0.0
2022-11-07 10:00:00,36834.0,AK Pharma - Belgaum,2022-11-07,3.0,9.0,1832.63,65.0,2022-11-07,10,1,73,32.5,32.5,2.5,0.0,73.0,0.0
2022-11-07 11:00:00,36834.0,AK Pharma - Belgaum,2022-11-07,5.0,28.0,7008.81,155.0,2022-11-07,11,1,0,77.5,77.5,32.5,2.5,35.0,0.0
