unit_name,month,Gross Sales (W/o Gst),1.b Intercity cost (MIS),Net Revenue (after discuount W/o Gst),1. Salaries & Wages,Mid mile (MIS),3.a Polybag cost,3.b other packing cost,4. Electricity,5. Telephone & Internet,6. Commission expenses,7. Warehouse Rent,8. Cash Discounts to Retailers,9. Other Operating Expenses,9.a. Printing Cost,9.b. Paper Cost,9.c. other stationary Cost,10. Other income,THEA reimbursement,Total Operating Cost (after THEA reimbursement Deduction),1.a.ii Vehicle running & mainteinance cost (Actual),Intercompany Sales (W/o Gst),Total Operating Cost (before THEA reimbursement Deduction),3. Packaging Cost,Others,Payment to outside Agency,Dialhealth Delivery Cost,Last Mile (MIS),Water Charges
Desai,2022-06-01,101.90457305999999,0.0,73.60916127,1.031629,0.0,0.0,0.1505,0.10093,0.00954479,0.618846,0.47425,0.0,0.32388528,0.04081688,0.05715,0.001725,0.0,0.1,3.31960907,0.0,25.00845432,3.41960907,0.1505,0.21193839999999997,0.601885,0.008139,0.610024,0.012255
Desai,2022-07-01,92.13081367,0.0,67.27056182999999,1.197911,0.0,0.0,0.058885,0.09133,0.0101031,0.637438,0.47425,0.0,0.30406321999999997,0.03687634,0.06455,0.000665,0.0,0.1,3.3561313200000003,0.0,21.671340970000003,3.4561313200000003,0.058885,0.19221087999999997,0.582151,0.0,0.582151,0.009761
Desai,2022-08-01,115.27482616000002,0.0,70.51510533,1.1475820000000003,0.0,0.0,0.03339,0.09696,0.0101031,0.625222,0.47425,0.0,0.35576715999999997,0.02704048,0.064395,0.001176,0.0,0.1,3.3320772600000006,0.0,41.501500869999994,3.4320772600000007,0.03339,0.25283567999999995,0.588803,0.0,0.588803,0.01032
Desai,2022-09-01,89.00431099000002,0.0,60.31624455,1.049616,0.0,0.0,0.1361,0.10284,0.01700926,0.653686,0.47425,0.0,0.34794576,0.0280638,0.09105,0.011495,0.09,0.1,3.2898980200000003,0.0,25.77910788,3.3898980200000004,0.1361,0.20633695999999996,0.598451,0.0,0.598451,0.011
Desai,2022-10-01,91.29831083,0.0,66.79831103000001,1.246752,0.0,0.0,0.1361,0.0883,0.00993436,0.5779030000000001,0.501249999999999,0.0,0.41933543000000006,0.0346548,0.06355,0.03537,0.0,0.1,3.571302789999999,0.0,21.50167735,3.671302789999999,0.1361,0.27824663,0.591728,0.0,0.591728,0.007514
Desai,2022-11-01,94.32730650000002,0.0,61.711196949999994,1.1770729999999998,0.0,0.0,0.20975,0.09358,0.00974458,0.64759,0.501249999999999,0.0,0.3224858199999999,0.0317904,0.06255,0.0223,0.059547,0.1,3.4665723999999987,0.0,29.566068530000003,3.5665723999999988,0.20975,0.19567842000000002,0.564646,0.0,0.564646,0.010167
Desai,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Desai,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Desai,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Desai,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhanbad,2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhanbad,2022-05-01,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhanbad,2022-06-01,1.499525,0.067665,1.457254,0.201513,0.067665,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32873242746024767,0.025215,0.0,0.32873242746024767,0.0,0.0,0.0213394274602477,0.0,0.0,0.0
Dhanbad,2022-07-01,1.38079,0.04246,1.342312,0.20360499999999998,0.04246,0.0,0.0,0.0035,0.001301,0.0,0.013,0.0,0.010655000000000001,0.0,0.0,0.0,0.0,0.0,0.332726,0.014205,0.0,0.332726,0.0,0.01008,0.044,0.0,0.0,0.000575
Dhanbad,2022-08-01,1.1385610000000002,0.0339,1.1063880000000001,0.192846,0.0339,0.0,0.0,0.004,0.001886,0.0,0.013,0.0,0.005149,0.0,0.0,0.0,0.0,0.0,0.29519,0.0,0.0,0.29519,0.0,0.004099,0.044409,0.0,0.0,0.00105
Dhanbad,2022-09-01,1.3364239999999998,0.04059,1.3001379999999998,0.22418899999999997,0.04059,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349779,0.0,0.0,0.349779,0.0,0.0,0.072,0.0,0.0,0.0
Dhanbad,2022-10-01,1.3564820000000037,0.0286,1.3187550000000037,0.224217,0.0286,0.0,0.0,0.002,0.000943,0.0,0.013,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.33176,0.0,0.0,0.33176,0.0,0.002,0.061,0.0,0.0,0.0
Dhanbad,2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhanbad,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhanbad,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhanbad,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhanbad,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern,2022-04-01,279.04348912999995,0.0,151.31914705,3.6692670000000005,0.0,0.0,0.56107,0.38588,0.04514863,1.17654728,1.178422,0.0,1.75678796,0.42351836,0.0,0.0,0.17305,0.19,10.199972870000002,0.0,120.96914034000001,10.389972870000001,0.0,1.3332696000000002,1.5999,0.0,0.0,0.0
Eastern,2022-05-01,226.93236814000005,0.0,145.50765596000005,3.692694,0.0,0.0,0.51385,0.48402,0.04298414,1.22218051,1.178422,0.0,1.8491856700000002,0.09559484,0.25,0.033348,0.13725,0.19,10.553168320000001,0.0,74.60420439,10.74316832,0.51385,1.4702428300000001,1.705132,0.00195,1.707082,0.0
Eastern,2022-06-01,249.71997256000012,0.0,165.3303900800001,3.7558862499999996,0.0,0.0,0.57,0.4717474,0.04593084,1.12646796,1.178422,0.0,1.8068756599999998,0.15118404,0.280425,0.004865,0.12666,0.19,10.573067109999998,0.0,77.01599326,10.763067109999998,0.57,1.37040162,1.73575,0.008647,1.744397,0.0
Eastern,2022-07-01,278.96100146,0.0,179.17951817,4.0339490322580644,0.0,0.0,0.56436,0.4202326,0.04689358,1.306417,1.178422,0.0,1.9954308399999998,0.1130856,0.291705,0.014963,0.1571,0.19,11.140659052258064,0.0,91.63261564999999,11.330659052258063,0.56436,1.57567724,1.752054,0.0,1.752054,0.0
Eastern,2022-08-01,298.14682014,0.0,188.84787222999998,3.9249870000000002,0.0,0.0,0.4653,0.43818,0.04167168,1.382952,1.178422,0.0,2.01316329,0.119727,0.306405,0.01727,0.009231,0.19,11.25018997,0.0,101.21776,11.440189969999999,0.4653,1.56976129,1.814745,0.0,1.814745,0.0
Eastern,2022-09-01,257.38471289,0.0,150.85484563,3.6576029999999995,0.0,0.0,0.36309,0.41572,0.04283137,1.37248186,1.178422,0.0,1.9885771300000001,0.1170633,0.3367,0.02461,0.00255,0.19,10.83445136,0.0,99.60405723,11.024451359999999,0.36309,1.5102038299999998,1.818276,0.0,1.818276,0.0
Eastern,2022-10-01,289.044981918365,0.0,184.724051688365,4.378587,0.0,0.0,0.38072,0.41302,0.0409312,1.235892,1.233794,0.0,2.26783184836452,0.1171005,0.3101,0.031413,0.108069,0.19,11.703373048364519,0.0,96.43065723,11.893373048364518,0.38072,1.8092183483645201,1.860666,0.0,1.860666,0.0
Eastern,2022-11-01,274.22128954666704,0.0,172.198105256667,3.964452666666667,0.0,0.0,0.29355,0.41649,0.0389465,1.310791,1.233794,0.0,2.20904413,0.1151694,0.31125,0.012727,0.237185,0.19,11.094118496666667,0.0,94.18066027,11.284118496666666,0.29355,1.76989773,1.8642352,0.0,1.8642352,0.0
Eastern,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaya,2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaya,2022-05-01,0.1571501,0.0,0.156689,0.03598548599,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.05690460185968424,0.0,0.0,0.05690460185968424,0.0,0.0075,0.00541911586968424,0.0,0.0,0.0
Gaya,2022-06-01,0.23765888000000002,0.007426,0.22997913,0.047377999999999997,0.007426,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0139,0.0,0.0,0.0025,0.0,0.0,0.08553771463968765,0.0,0.0,0.08553771463968765,0.0,0.0114,0.00883371463968765,0.0,0.0,0.0
Gaya,2022-07-01,0.30521400000000004,0.00816,0.29629000000000005,0.083784,0.00816,0.0,0.0,0.0015,0.0,0.0,0.008,0.0,0.019454,0.0,0.0,0.002,0.0,0.0,0.15852000000000002,0.007622,0.0,0.15852000000000002,0.0,0.017454,0.03,0.0,0.0,0.0
Gaya,2022-08-01,0.15132247,0.002005,0.14676224,0.070692,0.002005,0.0,0.0,0.001,0.0,0.0,0.008,0.0,0.00317,0.0,0.0,0.0,0.0,0.0,0.10808600000000002,0.006553,0.0,0.10808600000000002,0.0,0.00317,0.016666,0.0,0.0,0.0
Gaya,2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaya,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaya,2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaya,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaya,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaya,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaya,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goa,2022-04-01,12.81952211,0.0,11.384498999999998,0.5827530000000001,0.0,0.0,0.0,0.010848,0.003314,0.0,0.1786799,3.7070000000007e-05,0.20120398,0.009468,0.0,0.0,0.0,0.0,1.05718215,0.0803462,1.1995071099999999,1.05718215,0.0,0.18969598000000001,0.0,0.0,0.0,0.00204
Goa,2022-05-01,12.00368432,0.0,10.84184034,0.592893,0.0,0.0,0.0,0.014511,0.002288,0.0,0.2086801,0.0,0.33240480000000006,0.0223068,0.0,0.0,0.0,0.0,1.2265369000000002,0.07576,0.9517895999999999,1.2265369000000002,0.0,0.308908,0.0,0.0,0.0,0.00119
Goa,2022-06-01,12.90051441,0.0,10.766362659999999,0.6035630000000001,0.0,0.0,0.0,0.011911,0.007986,0.0,0.19368,0.0,0.144391,0.0,0.0,0.0,0.0,0.0,1.0553771900000002,0.09384619,1.88744843,1.0553771900000002,0.0,0.144306,0.0,0.0,0.0,8.49999999999996e-05
Goa,2022-07-01,13.38705254,0.0,10.666312379999999,0.633312,0.0,0.013393,0.0,0.012286,0.00233535,0.0,0.19368,0.0,0.20646033000000003,0.0105,0.0,0.0083998,0.0,0.0,1.14039468,0.078928,2.49386034,1.14039468,0.013393,0.18756053,0.0,0.0,0.078928,0.0
Goa,2022-08-01,7.4358344700000005,0.0,3.86488337,0.5661250000000001,0.0,0.0,0.0,0.01302,0.011574,0.0,0.14244,-3.7070000000007e-05,0.045566880000000996,0.03181318,0.0,0.03937068,0.0,0.0,0.8276188900000011,0.04893008,3.49546027,0.8276188900000011,0.0,-0.02677797999999902,0.0,-0.00057637,0.04835371,0.001161
Goa,2022-09-01,9.66528040999999,0.0,6.42022330999999,0.49610399999999993,0.0,0.0046875,0.0,0.016254,0.007593,0.0,0.14244,0.01350951,0.17742095999999896,0.00999999999999999,0.0,0.0060504,0.0,0.0,0.9234129699999989,0.065404,3.13003479,0.9234129699999989,0.0046875,0.161370559999999,0.0,0.00026489,0.06566889000000001,0.0
Goa,2022-10-01,10.489765159999989,0.0,7.308776179999989,0.560542,0.0,0.0062235,0.0,0.014456,0.00705899000000001,0.0,0.14244,0.0,0.11549757999999992,0.01,0.0,0.00564258000000001,0.0,0.0,0.9222280699999998,0.0760099999999999,3.05022822,0.9222280699999998,0.0062235,0.0998549999999999,0.0,2.875e-05,0.07603874999999989,0.0
Goa,2022-11-01,11.53651053000001,0.0,7.48263866000001,0.5461374999999989,0.0,0.00286,0.0,0.014919,0.00314326,0.0,0.14244,0.0,0.13378298,0.01,0.0,0.00854347999999999,0.002344,0.0,0.9379537799999991,0.0970150400000001,3.92623811,0.9379537799999991,0.00286,0.11523950000000001,0.0,0.00086332,0.0978783600000001,0.0
Goa,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goa,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goa,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goa,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gurgaon,2022-04-01,294.51102861000004,0.0,243.36011525000004,9.6720405,0.0,0.565146,0.166979,0.329716,0.12755675,0.0,1.10569,0.02632113,1.8559274700000001,0.087364,0.13005,0.313828,0.09221908000000001,0.0,16.48791594,0.336537,42.81213236,16.48791594,0.732125,1.31668547,2.39422117,0.0,0.0,0.008
Gurgaon,2022-05-01,291.74235034000003,0.0,239.53860237,9.459215,0.0,0.591623,0.340179,0.30931,0.13448225,0.0,1.096612,0.0,2.0169939599999998,0.116144,0.1448,0.4116545,0.11502034,0.0,16.35724287,0.43536,43.74858743,16.35724287,0.931802,1.32559546,2.088488,0.0,0.0,0.0188
Gurgaon,2022-06-01,271.19058365,0.0,231.06195464999996,9.077991500000003,0.0,0.22226,0.201286,0.412428,0.11663815,0.0,1.103989,-0.02632113,1.4287877400000002,0.080517,0.0382,0.296107,0.08006153,0.0,15.089152330000005,0.3951476,31.789599000000003,15.089152330000005,0.423546,0.99856374,2.237007,0.0,0.0,0.0154
Gurgaon,2022-07-01,269.19267949000005,0.0,222.59194220999998,9.424596499999998,0.0,0.40658,0.224951,0.417929,0.11443218,0.0,1.105423,0.0,1.4382973899999998,0.113401,0.16091,0.312985,0.20736517,0.0,15.508385899999997,0.377853,38.407064000000005,15.508385899999997,0.6315310000000001,0.8380363900000001,2.205689,0.0,2.583542,0.012965
Gurgaon,2022-08-01,272.69940488000094,0.0,229.18117026000098,9.330846000000001,0.0,0.514502,0.17313,0.401304,0.11195997,0.0,1.1034,0.0,1.8350524399999997,0.09985,0.1365,0.321796,0.24429666,0.0,15.85108575,0.426367,35.19366762,15.85108575,0.687632,1.2703064399999997,2.198821,0.0,2.625188,0.00659999999999999
Gurgaon,2022-09-01,281.94580326999903,0.0,220.725591269999,9.2024885,0.0,0.467926,0.184828,0.372231,0.1395101,0.0,1.138513,0.0,1.52528263,0.0957249999999999,0.1585,0.220278,0.08320847,0.0,15.504970759999997,0.408341,53.267055,15.504970759999997,0.6527540000000001,1.04091463,2.149059,0.0,2.5574,0.009865
Gurgaon,2022-10-01,245.3795788,0.0,204.20862501,8.835172499999999,0.0,0.394548,0.0673300000000001,0.313921,0.1198216,0.0,1.138513,0.0,1.5573583799999986,0.100274,0.1745,0.317789,-0.083468,0.0,14.923920479999998,0.329514,33.936562519999995,14.923920479999998,0.4618780000000001,0.9584503799999986,2.084274,0.0,2.4137880000000003,0.00634500000000002
Gurgaon,2022-11-01,248.1463659399999,0.0,204.10086474999997,8.948813999999999,0.0,0.5178675,0.086152,0.231505,0.09565507,0.0,1.125576,0.0,1.3921042000000001,0.115949,0.230241,0.1174225,0.47674362,0.0,14.133121209999999,0.320752,36.6361461899999,14.133121209999999,0.6040195,0.8984017000000002,1.89143906,0.0,2.21219106,0.03009
Gurgaon,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gurgaon,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gurgaon,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gurgaon,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guwahati,2022-04-01,5.158630379999999,0.0,4.715615379999999,0.495058,0.0,0.0,0.0,0.041978,0.00544915,0.0,0.12999225,0.0,0.08079828,0.0,0.0,0.0,0.00268457,0.0,0.91373811,0.0,0.3,0.91373811,0.0,0.08079828,0.163147,0.0,0.0,0.0
Guwahati,2022-05-01,5.16137217,0.0,4.796943440000001,0.470906,0.0,0.0,0.0,0.00795,0.00228215,0.0,0.12999225,0.0,0.0826565,0.0,0.0,0.0,0.00037502,0.0,0.8288438800000001,0.0,0.21876793,0.8288438800000001,0.0,0.0826565,0.132763,0.002669,0.135432,0.0
Guwahati,2022-06-01,5.00598648,0.0,4.44856501,0.593542,0.0,0.0,0.05601424,0.033681,0.00234915,0.0,0.12999225,0.0,0.08851551,0.0,0.0044642,0.0,1.903e-05,0.0,1.0553681639999999,0.0,0.42178947,1.0553681639999999,0.05601424,0.08405131,0.149182044,0.002111,0.15129304400000002,0.0
Guwahati,2022-07-01,6.531934730000001,0.0,4.967005559999998,0.584771,0.0,0.0,0.01169824,0.030378,0.00710015,0.0,0.12999225,0.0,0.09341296,0.0,0.0,0.02067796,-0.00184147,0.0,0.9989900700000001,0.0,1.41436523,0.9989900700000001,0.01169824,0.072735,0.139796,0.0,0.139796,0.0
Guwahati,2022-08-01,5.22444539,0.0,4.313560739999999,0.5746549999999999,0.0,0.0,0.02381,0.028884,0.00234915,0.0,0.12999225,0.0,0.0918703,0.0,0.010599,0.02,-3.365e-05,0.0,0.98650635,0.0,0.78157365,0.98650635,0.02381,0.061271299999999994,0.134912,0.0,0.134912,0.0
Guwahati,2022-09-01,5.37315134,0.0,4.578853619999999,0.553154,0.0,0.0,0.00876168,0.029463,0.00234915,0.0,0.12999225,0.0,0.07490986000000001,0.0,0.006252,0.01233286,0.0,0.0,0.92402594,0.0,0.6622737200000001,0.92402594,0.00876168,0.056325,0.125396,0.0,0.125396,0.0
Guwahati,2022-10-01,4.98346383,0.0,4.70937998,0.48775899999999994,0.0,0.0,0.008,0.025807,0.00234915,0.0,0.1333281,0.0,0.08128808,0.0,0.00552,0.01214858,0.00019826,0.0,0.86751207,0.0,0.13767685,0.86751207,0.008,0.0636195,0.129179,0.0,0.129179,0.0
Guwahati,2022-11-01,5.61113279,0.0,5.23042782,0.502143,0.0,0.0,0.0289456,0.021286,0.00875015,0.0,0.1333281,0.0,0.08887072,0.0,0.00826638,0.01302034,0.00760761,0.0,0.9009839599999999,0.0,0.23193267,0.9009839599999999,0.0289456,0.06758399999999999,0.125268,0.0,0.125268,0.0
Guwahati,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guwahati,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guwahati,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guwahati,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gwalior,2022-04-01,3.3136841300000004,0.1,3.2237600000000004,0.23217700000000002,0.1,0.0,0.0,0.003335,0.000825,0.0,0.015,0.011046,0.08689200000000001,0.0,0.0,0.0,0.0,0.0,0.536068,0.0,0.0,0.536068,0.0,0.08624200000000001,0.086793,0.0,0.0,0.00065
Gwalior,2022-05-01,2.82552874,0.1,2.75090462,0.22110400000000002,0.1,0.0,0.0,0.00517,0.000825,0.0,0.015,0.0,0.081612,0.0,0.0,0.0,0.0,0.0,0.523954,0.0,0.0,0.523954,0.0,0.081612,0.100243,0.0,0.0,0.0
Gwalior,2022-06-01,2.95098135999999,0.1,2.86476029999999,0.244559,0.1,0.0,0.0,0.00661,0.000825,0.0,0.015,0.0,0.034508000000000004,0.0,0.0,0.0,0.0,0.0,0.489117,0.0,0.0,0.489117,0.0,0.033208,0.087615,0.0,0.0,0.0013
Gwalior,2022-07-01,3.29892758999998,0.1,3.204789259999979,0.183167,0.1,0.0,0.0,0.006894,0.000825,0.0,0.015,0.0,0.072242,0.0,0.0,0.0,0.0,0.0,0.46662800000000004,0.0,0.0,0.46662800000000004,0.0,0.071492,0.0885,0.0,0.0885,0.00075
Gwalior,2022-08-01,3.19271083000003,0.1,3.082981330000031,0.21874064516129005,0.1,0.0,0.0,0.005558,0.001491,0.0,0.01575,0.0,0.02999235483871,0.0,0.0,0.0,0.0,0.0,0.44740300000000005,0.0,0.0,0.44740300000000005,0.0,0.02926735483871,0.075871,0.0,0.075871,0.000725
Gwalior,2022-09-01,2.820891,0.1,2.744451,0.20531635483871,0.1,0.0,0.0,0.004849,0.003185,0.0,0.01575,0.0,0.015787,0.0,0.0,0.0,0.0,0.0,0.4171923548387098,0.0,0.0,0.4171923548387098,0.0,0.015112,0.0723049999999999,0.0,0.0723049999999999,0.000675
Gwalior,2022-10-01,2.9410106600000034,0.0649999999999999,2.8555096600000036,0.18886037,0.0649999999999999,0.0,0.0,0.003593,0.001491,0.0,0.01575,0.0,0.03611164516129001,0.0,0.0,0.0,0.0,0.0,0.3768060151612899,0.0,0.0,0.3768060151612899,0.0,0.035511645161290004,0.066,0.0,0.066,0.0006
Gwalior,2022-11-01,3.26454006,0.135,3.17583306,0.15709599999999996,0.135,0.0,0.0,0.002356,0.000825000000000001,0.0,0.01575,0.0,0.046917,0.0,0.0,0.0,0.0,0.0,0.4324219999999999,0.0,0.0,0.4324219999999999,0.0,0.046267,0.074478,0.0,0.074478,0.00065
Gwalior,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gwalior,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
