unit_name,month,Gross Sales (W/o Gst),Intercompany Sales (W/o Gst),Net Revenue (after discuount W/o Gst),Avg Order Value (Gross),Avg Order Value (retail),Billed orders (Total),Billed orders (Inter company ),Billed orders ( Retail ),Billed line items (Total),Billed line items (Inter company),Billed line items (Retail),Billed Strips (Total),Billed Strips (Inter company),Billed Strips (Retail),Inward Strips,Godown to store Strips,Expiry Return Strips,Sales Return Strips,Sales Return ( At PTR after discount),Inward value ( PTS/EPR),Inventory value - PTS/EPR (15th of the month),Warehouse area,Total Operating Cost (before THEA reimbursement Deduction),1. Salaries & Wages,Total Salary--Inward,Total Salary--Store,Total Salary--Checking,Total Salary--Dispatch,Total Salary--Audit & Refilling,Total Salary--Expiry,Total Salary--Sales Return,Total Salary--Overall Operation,Total Salary--Delivery,Total Salary--Admin,Total Salary--Finance & Accounts,Total Salary--Purchase,Total Salary--Sales,Total Salary--IT,Total Salary--HR,Total Salary--Data analyst,Total Salary--Overall Non - Ops,Last Mile (MIS),Mid mile (MIS),Mid mile (Actual),3. Packaging Cost,3.a Polybag cost,3.b other packing cost,4. Electricity,5. Telephone & Internet,6. Commission expenses,7. Warehouse Rent,8. Cash Discounts to Retailers,9. Other Operating Expenses,9.a. Printing Cost,9.b. Paper Cost,9.c. other stationary Cost,Others,10. Other income,THEA reimbursement,Total Operating Cost (after THEA reimbursement Deduction),Total Operating Cost as a % of Net Revenue (before THEA reimbursement Deduction),1.A Salaries & Wages as a % of Net Revenue,1.a.i Inward % of Net Revenue,1.a.ii Store cost per order % of Net Revenue,1.a.iii Checking % of Net Revenue,1.a.iv Dispatch % of Net Revenue,1.a.v Audit and refilling % of Net Revenue,1.a.vi Expiry % of Net Revenue,1.a.vii Sales return % of Net Revenue,1.a.viii Overall Operations % of Net Revenue,1.b Delivery Salary % of Net Revenue,1.d Admin % of Net Revenue,1.e Finance & Accounts % of Net Revenue,1.f Purchase % of Net Revenue,1.g Sales % of Net Revenue,1.h IT % of Net Revenue,1.i HR % of Net Revenue,1.j Data Analyst % of Net Revenue,1.k Overall Non - Operations % of Net Revenue,Last Mile (MIS) as a % of Net Revenue,Mid mile (MIS) as a % of Net Revenue,3.A. Packaging Cost as a % of Net Revenue,3.a Polybag cost Cost as a % of Net Revenue,3.b other packing cost Cost as a % of Net Revenue,4.A. Electricity as a % of Net Revenue,5.A. Telephone & Internet as a % of Net Revenue,6.A. Commission expenses as a % of Net Revenue,7.A. Warehouse Rent as a % of Net Revenue,8.A. Cash Discounts to Retailers as a % of Net Revenue,9.A. Other Operating Expenses as a % of Net Revenue,10.A. Other income as a % of Net Revenue,THEA Reimbursemnt as a % of Net Revenue,Total Operating Cost as a % of Net Revenue (After THEA reimbursement Deduction),Inward Productivity (Inward Strips Per Manday),Store Productivity (Billed line Items per Manday),Checking Productivity (Billed Strips Per Manday),Dispatch Productivity (Billed Orders per Manday),Audit and refilling Productivity (Godown to Store Strips per Manday),Expiry Productivity (Expiry Return Strips Per Manday),Sales return Productivity ( Sales Return Strips Per Manday),Purchase Productivity ( Inward Value per Manday),Sales Productivity (Net Revenue Per Manday),Inventory per sqft,Net Revenue per sqft,1.b Intercity cost (MIS),1.a.i Payment to Outside Agency (Actual),Supervisor,Biker,Van,1.a.ii Vehicle running & mainteinance cost (Actual),1. Salaries & Wages cost per order,1.a.i Inward cost per order,1.a.ii Store cost per order,1.a.iii Checking cost per order,1.a.iv Dispatch cost per order,1.a.v Audit and refilling cost per order,1.a.vi Expiry cost per order,1.a.vii Sales return cost per order,1.a.viii Overall Operations cost per order,1.b Delivery Salary cost per order,1.d Admin cost per order,1.e Finance & Accounts cost per order,1.f Purchase cost per order,1.g Sales cost per order,1.h IT cost per order,1.i HR cost per order,1.j Data Analyst cost per order,1.k Overall Non - Operations cost per order,3. Packaging Cost per order,3.a Polybag cost cost per order,3.b other packing cost cost per order,4. Electricity per order,5. Telephone & Internet per order,6. Commission expenses per order,7. Warehouse Rent per order,8. Cash Discounts to Retailers per order,9. Other Operating Expenses per order,10. Other income per order,THEA reimbursement per order,Inhouse Bikers Cost,Total Last Mile (MIS + Inhouse Delivery),Total Last Mile (MIS + Inhouse Delivery) as a % of Net Revenue,Mid mile (Actual) as a % of Net Revenue,Present Head Count--Inward,Present Head Count--Store,Present Head Count--Checking,Present Head Count--Dispatch,Present Head Count--Audit & Refilling,Present Head Count--Expiry,Present Head Count--Sales Return,Present Head Count--Overall Operation,Present Head Count--Delivery,Present Head Count--Admin,Present Head Count--Finance & Accounts,Present Head Count--Purchase,Present Head Count--Sales,Present Head Count--IT,Present Head Count--HR,Present Head Count--Data analyst,Present Head Count--Overall Non - Ops,Worked Mandays--Inward,Worked Mandays--Store,Worked Mandays--Checking,Worked Mandays--Dispatch,Worked Mandays--Audit & Refilling,Worked Mandays--Expiry,Worked Mandays--Sales Return,Worked Mandays--Overall Operation,Worked Mandays--Delivery,Worked Mandays--Admin,Worked Mandays--Finance & Accounts,Worked Mandays--Purchase,Worked Mandays--Sales,Worked Mandays--IT,Worked Mandays--HR,Worked Mandays--Data analyst,Worked Mandays--Overall Non - Ops,Cost per man per month Inward,Cost per man per month Store,Cost per man per month Checking,Cost per man per month Dispatch,Cost per man per month Audit and refilling,Cost per man per month Expiry,Cost per man per month Sales return,Cost per man per month Overall operations,Cost per man per month Delivery,Cost per man per month Admin,Cost per man per month Finance & Accounts,Cost per man per month Purchase,Cost per man per month Sales,Cost per man per month IT,Cost per man per month HR,Cost per man per month Data Analyst,Cost per man per month Overall Non-Operations,3rd Supervisor Headcount,3rd Biker Headcount,3rd Van Headcount,Total Biker headcount,Cost Per Biker Per Month,Sale Return Value from customer,Expiry Return Value from customer,Intransit breakage (Retail),Expiry from godown,Gowdown breakage,Expiry to supplier,Expiry return strip to supplier,Value of Non-moving item,Percentage of Non-moving item,Sale Return Percentage,Expiry Return Percentage,Total Last mile (Actual),Payment to outside Agency,Dialhealth Delivery Cost,Total Last mile (Actual) as a % of Net Revenue,Provision Mid mile,Provision Last mile Payment to ourside agency,Ops Salaries & Wages,Ops Salaries & Wages as a % of Net Revenue,Present Head Count Ops,Cost per man per month Total Operations,Daily Billed orders ( Retail ),Daily Billed orders (Inter company ),Daily Billed orders (Total),Water Charges/Order,Last Mile Cost/Order,Mid Mile Cost/Order,Water Charges
Ahmedabad,2022-04-01,3.46424756,0.03824732,3.32077971,718.4254583160514,693.8528437108232,4822.0,36.0,4786.0,19427.0,184.0,19243.0,70075.0,8459.0,61616.0,93952.0,0.0,0.0,3444.0,0.20470926,4707875.23,23.1440715712434,7000,0.7356265,0.384963,0.032776733333333335,0.027441,0.04928,0.009096,0.01137,0.0,0.010992,0.0,,,0.016974,,0.216994,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.034836,0.000469,0.0,0.119,0.0,0.0306485,0.0,0.0,0.0032,0.0274485,0.0,0.0,0.7356265,0.2215222219603359,0.1159254854637738,0.00987019200178543,0.008263420761505436,0.014839888310447427,0.002739115748210832,0.00342389468526354,,0.0033100659965186307,,,,0.005111450166021401,,0.0653442922897165,,,,,0.0,0.0,0.0,0.0,0.0,0.010490307410364176,0.0001412318915909059,0.0,0.035834957567841795,0.0,0.009229308378302516,0.0,0.0,0.2215222219603359,1355.0769230769229,309.183023872679,682.3271665043817,231.82692307692307,0.0,,137.0291777188329,,0.011489262057432824,3306.2959387490573,474.39710142857143,0.0,0.150645,0.007742,0.142903,0.0,0.0,79.83471588552469,6.797331674270705,5.690792202405641,10.219825798423889,1.8863542098714228,2.3579427623392784,,2.279552053090004,,,,3.520116134384073,,45.0008295313148,,,,,0.0,0.0,0.0,7.22438822065533,0.09726254666113646,0.0,24.678556615512232,0.0,6.3559726254666105,0.0,0.0,0.0,0.0,0.0,0.0,2.666666666666667,2.416666666666667,3.95,0.8,1.0,0.0,0.9666666666666668,0.0,,,0.9666666666666668,,11.116666666666664,,,,,26.0,26.0,26.0,26.0,26.0,,26.0,,,,26.0,,26.0,,,,,12291.275,11354.896551724136,12475.949367088606,11370.0,11370.0,,11371.03448275862,,,,17559.310344827583,,19519.700149925044,,,,,0.96775,6.804904761904762,0.0,,,0.20470926,0.0,0.0,0.0021234,0.0030058800000000003,0.0003539,1.0,5.88477237457122,0.2542669450557296,0.06164493820037222,0.0,0.150645,0.16571,0.0,0.04536434607401284,0.0,0.015064999999999995,0.14095573333333333,0.04244657750373129,11.800000000000002,11945.4011299435,184.07692307692307,1.3846153846153846,185.46153846153845,0.0,0.0,0.0,0.0
Ahmedabad,2022-05-01,4.901718150000001,1.64827276,3.15019135,924.678013582343,601.296306547051,5301.0,62.0,5239.0,19779.0,385.0,19394.0,84380.0,20932.0,63448.0,76831.0,0.0,0.0,3381.0,0.21933622,4174727.76,22.569851431398202,7000,0.8331293999999999,0.363376,0.021146,0.02054,0.039105,0.01082,0.008986,0.0,0.01027,0.0,,,0.01756,,0.272714,,,,,0.169276,0.0,0.0,0.0,0.0,0.0,0.02918583,0.0,0.0,0.119,0.0,0.15202557,0.0225,0.0,0.0186564,0.1108691699999999,-0.000266,0.0,0.8331293999999999,0.26446945833941166,0.11535045323516617,0.006712608108710603,0.006520238841999233,0.01241353164149854,0.003434711989797064,0.00285252513311612,,0.0032601194209996164,,,,0.005574264560151243,,0.08657061419459489,,,,,0.05373514850137596,0.0,0.0,0.0,0.0,0.009264780058519302,0.0,0.0,0.03777548306708416,0.0,0.04825915416217494,-8.44393150911293e-05,0.0,0.26446945833941166,1607.1261808367074,421.11881868131866,1031.8658777120315,214.251629726206,0.0,,143.97115384615384,,0.00856555844662749,3224.2644901997432,450.02733571428575,0.0,0.15015,0.007613,0.142537,0.0,0.0,68.54857574042633,3.989058668175816,3.8747406149783057,7.376910016977929,2.0411243161667607,1.6951518581399734,,1.9373703074891528,,,,3.3125825315978115,,51.44576495000943,,,,,0.0,0.0,0.0,5.505721561969439,0.0,0.0,22.44859460479155,0.0,28.678658743633274,-0.05017921146953405,0.0,0.0,0.169276,0.05373514850137596,0.0,1.8387096774193548,1.806451612903226,3.145161290322581,0.9516129032258064,0.7903225806451613,0.0,0.9032258064516128,0.0,,,1.0,,14.14516129032258,,,,,26.0,26.0,26.0,26.0,26.0,,26.0,,,,26.0,,26.0,,,,,11500.45614035088,11370.357142857141,12433.384615384615,11370.169491525425,11370.040816326531,,11370.357142857143,,,,17560.0,,19279.667046750288,,,,,0.951625,6.78747619047619,0.0,,,0.21933622,0.0,0.0,0.39093014000000004,0.0033673600000000002,0.39532248999999997,2565.0,5.49437136844916,0.24343852617503844,0.069626316509313,0.0,0.15015,0.165165,0.004111,0.04766377128170325,0.0,0.015015,0.110867,0.035193735136121174,9.435483870967742,11750.006837606838,201.5,2.3846153846153846,203.8846153846154,0.0,31.93284285983777,0.0,0.0
Ahmedabad,2022-06-01,7.00526162,2.87324537,3.9969938,983.4706752772709,572.3072451317296,7123.0,139.0,6984.0,29199.0,2854.0,26345.0,111906.0,30904.0,81002.0,88510.0,101417.0,0.0,5061.0,0.26755569,4677713.21,21.5226539699107,7000,1.15801322,0.511025,0.031481666666666665,0.03728513333333333,0.049993300000000004,0.011382,0.003803,0.0,0.012059466666666668,0.0,,,0.017572,,0.2887486666666667,,,,,0.170084,0.0,0.0,0.01175,0.01175,0.0,0.039529,0.051985,0.0,0.119,0.0,0.25543122,0.0175,0.0,0.00696522,0.230966,0.000791,0.0,1.15801322,0.289721044851258,0.12785233742419114,0.007876336127082975,0.009328294012698577,0.012507725180859677,0.0028476401439501858,0.0009514650735760462,,0.00301713419387007,,,,0.004396304042302993,,0.07224145973573107,,,,,0.04255298069263956,0.0,0.0029397093385533897,1.6495858486592728e-06,0.0,0.009889682590951231,0.013006024677846638,0.0,0.02977237542875348,0.0,0.06390583342911366,0.00019789873079112608,0.0,0.289721044851258,1223.076923076923,340.31468531468533,1076.0192307692307,273.96153846153845,11701.961538461539,,182.48798076923077,,0.01028297864677129,3074.6648528443857,570.9991142857143,0.0,0.16125259999999997,0.007613,0.1536396,0.0,0.0,71.74294538817914,4.4197201553652485,5.23447049464177,7.018573634704479,1.5979222237821142,0.5339042538256352,,1.6930319621882166,,,,2.4669380878843183,,40.537507604473774,,,,,1.6495858486592727,1.6495858486592727,0.0,5.5494875754597786,7.2981889653236,0.0,16.706443914081145,0.0,35.860061771725405,0.11104871542889233,0.0,0.0,0.170084,0.04255298069263956,0.0,2.783333333333333,3.3,4.0,1.0,0.3333333333333333,0.0,1.0666666666666669,0.0,,,1.0,,14.95,,,,,26.0,26.0,26.0,26.0,26.0,,26.0,,,,26.0,,26.0,,,,,11310.778443113772,11298.525252525253,12498.325,11382.0,11409.0,,11305.749999999998,,,,17572.0,,19314.292084726872,,,,,0.951625,7.316171428571428,0.0,,,0.26755569,0.0,0.0,0.0,0.00182974,0.0,0.0,5.2722726498347,0.2449638718907757,0.06693923067881667,0.0,0.16125259999999997,0.170084,0.0,0.040343470134979936,0.0,0.008831400000000045,0.14600456666666664,0.036528594732037525,12.483333333333333,11695.959946595458,268.61538461538464,5.346153846153846,273.96153846153845,0.0,23.878141232626703,0.0,0.0
Ahmedabad,2022-07-01,7.58273662,3.03065362,4.4037816,933.9495775341791,547.6659121999752,8119.0,78.0,8041.0,29825.0,895.0,28930.0,135606.0,42035.0,93571.0,123964.0,132793.0,0.0,5589.0,0.31586252000000004,6057999.34,18.9518946110486,7000,0.9505436899999998,0.4855649999999999,0.026820322580645158,0.04589248387096774,0.05032624193548387,0.010597806451612903,0.0,0.0,0.011004,0.0,,,0.01756,,0.297184,,,,,0.17597,0.0,0.0,0.01627,0.01627,0.0,0.03099,0.017469,0.0,0.121,0.0,0.10202669,0.014,0.0,0.01405169,0.073975,-0.001253,0.0,0.9505436899999998,0.2158471460074223,0.11026091757138907,0.006090293528781072,0.010421153462961864,0.011427960445514343,0.002406524077309579,,,0.0024987615189636108,,,,0.003987482031352327,,0.067483818906914,,,,,0.03995883901236155,0.0,0.003694551973240453,2.0039413720901588e-06,0.0,0.007037133721617802,0.003966817972989396,0.0,0.02747638529576489,0.0,0.0231679722718311,-0.00028452818822804473,0.0,0.2158471460074223,2010.9283097854527,281.1112800243235,1288.3193380324853,333.8050397877984,,,222.12692307692305,,0.01107734741966894,2707.413515864086,629.1116571428572,0.0,0.1627,0.008,0.1547,0.0,0.0,59.80601059243748,3.303402214637906,5.652479846159347,6.1985764177218705,1.3053093301654024,,,1.355339327503387,,,,2.162827934474689,,36.603522601305585,,,,,2.003941372090159,2.003941372090159,0.0,3.8169725335632467,2.1516196575932995,0.0,14.90331321591329,0.0,12.5664108880404,-0.1543293509052839,0.0,0.0,0.17597,0.03995883901236155,0.0,2.370967741935484,4.080645161290323,4.048387096774194,0.935483870967742,0.0,0.0,0.967741935483871,0.0,,,1.0,,15.290322580645162,,,,,26.0,26.0,26.0,26.0,,,26.0,,,,26.0,,26.0,,,,,11311.972789115644,11246.379446640314,12431.18326693227,11328.689655172413,,,11370.800000000001,,,,17560.0,,19436.084388185653,,,,,1.0,7.366666666666666,0.0,,,0.31586252000000004,0.0,0.0,0.0,0.0007909400000000001,0.0,0.0,4.53435131171632,0.2392558319247342,0.07172529173563012,0.0,0.1627,0.17597,0.0,0.03694551973240453,0.0,0.013269999999999976,0.1446408548387097,0.03284469303353048,12.403225806451612,11661.551365409625,309.2692307692308,3.0,312.2692307692308,0.0,21.67385145953935,0.0,0.0
Ahmedabad,2022-08-01,7.47383527,3.49603919,3.847283070000001,1142.7882675840979,595.0020213424066,6540.0,74.0,6466.0,25039.0,954.0,24085.0,149179.0,66606.0,82573.0,151838.0,133038.0,0.0,6909.0,0.3747426,7086397.42,18.117369384869,7000,1.01506433,0.484214,0.03396435483870967,0.05426016129032259,0.0219688064516129,0.01125341935483871,0.0,0.0,0.011331806451612903,0.0,,,0.02634793548387097,,0.2947679032258064,,,,,0.167568,0.0,0.0,0.0147,0.0147,0.0,0.03018,0.0004699999999999,0.0,0.121,0.0,0.1971353299999999,0.014,0.0,0.01298733,0.166248,0.000203,0.0,1.01506433,0.26383926306727407,0.12585868811571482,0.008828140331953704,0.0141035011729258,0.005710213169111285,0.0029250302486421168,,,0.002945404911838967,,,,0.006848452532470132,,0.07661716017839217,,,,,0.04355489236200131,0.0,0.0038208781970389292,2.2477064220183487e-06,0.0,0.007844496869839108,0.00012216413283047038,0.0,0.03145076611168098,0.0,0.05124014178660367,5.2764508435299496e-05,0.0,0.26383926306727407,1864.5189146365617,200.33785004516713,2854.65987654321,242.22222222222223,,,255.88888888888889,,0.009319094793717772,2588.1956264098576,549.6118671428572,0.0,0.151516,0.008258,0.143258,0.0,0.0,74.0388379204893,5.193326427937259,8.296660747755748,3.359144717372003,1.7207063233698332,,,1.7326921179836243,,,,4.028736312518498,,45.07154483575022,,,,,2.2477064220183487,2.2477064220183487,0.0,4.614678899082569,0.07186544342506117,0.0,18.501529051987767,0.0,30.143016819571848,0.031039755351681957,0.0,0.0,0.167568,0.04355489236200131,0.0,3.0161290322580645,4.629032258064516,1.935483870967742,1.0,0.0,0.0,1.0,0.0,,,1.467741935483871,,15.29032258064516,,,,,27.0,27.0,27.0,27.0,,,27.0,,,,27.0,,27.0,,,,,11260.909090909088,11721.707317073173,11350.549999999997,11253.41935483871,,,11331.806451612903,,,,17951.34065934066,,19278.06962025316,,,,,1.03225,6.821809523809524,0.0,,,0.3747426,0.0,0.0,0.0,0.00524325,0.00192096,3.0,4.208767289062259,0.23230565098359568,0.09740447822052249,0.0,0.151516,0.167568,0.0,0.03938259734030956,0.0,0.016051999999999983,0.13277854838709677,0.034512289834471875,11.580645161290322,11465.557103064068,239.4814814814815,2.740740740740741,242.22222222222223,0.5963302752293578,25.62201834862385,0.0,3900.0
Ahmedabad,2022-09-01,6.03350907,2.96579206,2.95479914,945.9876246472248,470.58435101130755,6378.0,99.0,6279.0,24577.0,1027.0,23550.0,144094.0,69301.0,74793.0,181298.0,166708.0,0.0,8902.0,0.52599037,9254518.1,17.706213255886,7000,0.925416380000001,0.469322000000001,0.0243944,0.060200533333333334,0.022554,0.010992,0.0,0.0,0.010992,0.0,,,0.018964,,0.2868537,,,,,0.195993,0.0,0.0,0.00912188,3.46944695195361e-18,0.00912188,0.028369,0.0004559999999999,0.0,0.121,0.0,0.1011545,0.012,0.05845714,-0.05157064,0.066493,5.4210108624275204e-20,0.0,0.925416380000001,0.313190960249163,0.15883380824322327,0.008255857283077456,0.020373815775962808,0.007633006147416166,0.0037200498169902676,,,0.0037200498169902676,,,,0.006418033545251405,,0.0970806090054568,,,,,0.06633039699612205,0.0,0.003087140468031949,5.439709865088758e-22,1.4302100972091565e-06,0.00960099101693931,0.0001543252107484707,0.0,0.040950330045107564,0.0,0.034233968268990354,1.8346461487150426e-20,0.0,0.313190960249163,3218.307692307692,189.05384615384617,2794.324499030381,253.76657824933687,,,354.19098143236073,,0.00787386518031622,2529.459036555143,422.1141628571429,0.0,0.179903,0.008,0.171903,0.0,0.0,73.58450925054892,3.8247726560050173,9.43877913661545,3.536218250235184,1.7234242709313266,,,1.7234242709313266,,,,2.9733458764502982,,44.97549388523048,,,,,1.4302100972091565,5.439709865088758e-16,1.4302100972091565,4.447946064597052,0.07149576669800878,0.0,18.971464408905614,0.0,15.859909062402007,8.499546664201192e-18,0.0,0.0,0.195993,0.06633039699612205,0.0,2.166666666666667,5.0,1.9833333333333332,0.9666666666666668,0.0,0.0,0.9666666666666668,0.0,,,1.0,,14.433333333333334,,,,,26.0,26.0,26.0,26.0,,,26.0,,,,26.0,,26.0,,,,,11258.953846153845,12040.106666666667,11371.764705882353,11371.03448275862,,,11371.03448275862,,,,18964.0,,19874.390300230945,,,,,1.0,8.185857142857143,0.0,,,0.52599037,0.0,0.0,0.00653808,0.00130431,0.0,0.0,3.8347964154185097,0.21657913863336786,0.17801222522353924,0.0,0.179903,0.195993,0.0,0.06088501839756188,0.0,0.016089999999999993,0.12913293333333334,0.04370277884043696,11.083333333333334,11651.091729323309,241.5,3.8076923076923075,245.30769230769232,2.4733458764502982,30.729539040451552,0.0,15775.0
Ahmedabad,2022-10-01,6.26746454997543,3.04880188,3.11400029997543,991.6874287935807,501.6108730630525,6320.0,112.0,6208.0,26923.0,1007.0,25916.0,134145.0,48778.0,85367.0,117447.0,161526.0,0.0,2330.0,0.10975726,5949909.94,19.2996847041289,7000,0.9544635999999992,0.431008999999999,0.03300003225806451,0.0691448064516129,0.024314612903225806,0.007663806451612904,0.00982561290322581,0.0,0.0,0.0,,,0.018897225806451614,,0.2895416774193548,,,,,0.204184,0.0,0.0,0.0204042,0.01762,0.0027842,0.026924,0.03953975,0.0,0.121,0.01226525,0.0991374,0.012,0.0075994,0.0,0.075613,0.0,0.0,0.9544635999999992,0.30650722802034736,0.1384100701606868,0.01059731184300942,0.022204495758127725,0.007808160103073096,0.0024610808328031863,0.0031553024909160526,,,,,,0.006068472699440882,,0.09298061962988229,,,,,0.06556967897582124,0.0,0.006552407846640539,2.7879746835443038e-06,4.405379746835443e-07,0.00864611348952421,0.012697413677292187,0.0,0.0388567721078751,0.0039387440007943395,0.03183602776171287,0.0,0.0,0.30650722802034736,1547.3255418614533,175.4125683060109,2405.1445922498556,358.82783882783883,7132.914529914531,,,,0.008196129164479399,2757.097814875557,444.85718571077575,0.0,0.189167,0.008,0.181167,0.0,0.0,68.19762658227832,5.221524091465904,10.940633932217231,3.8472488770926914,1.2126276031033076,1.5546855859534507,,,,,,2.9900673744385466,,45.813556553695385,,,,,3.228512658227848,2.787974683544304,0.44053797468354433,4.260126582278481,6.256289556962025,0.0,19.145569620253163,1.9407041139240506,15.68629746835443,0.0,0.0,0.0,0.204184,0.06556967897582124,0.0,2.919354838709677,5.903225806451613,2.1451612903225805,0.6774193548387096,0.8709677419354838,0.0,0.0,0.0,,,1.0,,14.61290322580645,,,,,26.0,26.0,26.0,26.0,26.0,,,,,,26.0,,26.0,,,,,11303.878453038675,11713.054644808743,11334.631578947368,11313.238095238097,11281.259259259263,,,,,,18897.225806451614,,19814.110375275937,,,,,1.0,8.627,0.0,,,0.10975726,0.0,0.0,9.17e-05,0.00294379,0.0,0.0,4.00251118141895,0.20738738703657,0.03524638709921319,0.0,0.189167,0.204184,0.0,0.06074726453992074,0.0,0.015017000000000003,0.14394887096774195,0.046226351027929484,12.516129032258064,11501.069587628866,238.76923076923077,4.3076923076923075,243.07692307692307,0.6210443037974683,32.30759493670886,0.0,3924.9999999999995
Ahmedabad,2022-11-01,5.79617056,2.44079947,3.25237009,891.4442571516457,503.93090951348,6502.0,48.0,6454.0,22936.0,441.0,22495.0,102709.0,27787.0,74922.0,111874.0,125520.0,287.0,7029.0,0.4003448,4034196.64,19.956461323596102,7000,1.0128534899999997,0.5256139999999999,0.036312,0.11499066666666669,0.010046,0.013229,0.004548,0.0,0.0,0.0,,,0.018964,,0.29454106666666663,,,,,0.202115,0.0,0.0,0.0027842,0.0,0.0027842,0.029924,0.01747,0.0,0.121,0.0005592499999999,0.1133870399999999,0.012,0.00790604,0.0009899999999999,0.0890659999999999,0.0,0.0,1.0128534899999997,0.31142012193329444,0.16160952949853255,0.011164781065859573,0.0353559599567793,0.0030888243717676054,0.004067495283109063,0.0013983648459883606,,,,,,0.005830824744794035,,0.09056197742449004,,,,,0.06214391179572064,0.0,0.0008560526394460848,0.0,4.282067056290372e-07,0.00920067494532887,0.00537146742731237,0.0,0.03720363816283897,0.00017195152597160307,0.034862895938143346,0.0,0.0,0.31142012193329444,1500.9928443649374,91.89102564102565,4472.089985486212,250.07692307692307,12069.23076923077,,,,0.008509602537938253,2850.9230462280143,464.62429857142854,0.0,0.186,0.009290399999999999,0.17670959999999997,0.0,0.0,80.83881882497691,5.584743155952014,17.685430124064396,1.545063057520763,2.0346047370039986,0.6994770839741619,,,,,,2.9166410335281454,,45.30007177278786,,,,,0.42820670562903723,0.0,0.42820670562903723,4.6022762227007075,2.6868655798215935,0.0,18.609658566594895,0.08601199630881268,17.438794217163935,0.0,0.0,0.0,0.202115,0.06214391179572064,0.0,2.8666666666666667,9.6,0.8833333333333333,1.0,0.4,0.0,0.0,0.0,,,1.0,,14.7,,,,,26.0,26.0,26.0,26.0,26.0,,,,,,26.0,,26.0,,,,,12666.976744186046,11978.194444444447,11372.830188679245,13229.0,11370.0,,,,,,18964.0,,20036.807256235825,,,,,1.1613,8.414742857142857,0.0,,,0.4003448,0.02053323,0.0,0.00302749,0.0043981,0.0,0.0,4.5303930059112805,0.22701384441111505,0.12309324859152176,0.006313312886234297,0.186,0.202115,0.0,0.05718906362221527,0.0,0.01611499999999999,0.17912566666666668,0.055075425523503904,14.75,12144.112994350284,248.23076923076923,1.8461538461538463,250.07692307692307,0.5267609966164257,31.08505075361427,0.0,3425.0
Ahmedabad,2022-12-01,0.0,0.0,0.0,0.0,0.0,2051.0,18.0,2033.0,8004.0,97.0,7907.0,30848.0,6945.0,23903.0,30925.0,30065.0,65.0,931.0,0.05830055,1160031.95,0.0,7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05830055,0.00460686,0.0,0.0,0.00048388,0.0,0.0,0.0,,inf,inf,0.0,0.0,0.0,,,0.0,0.0,,0.0,,75.29629629629629,0.6666666666666666,75.96296296296296,0.0,0.0,0.0,0.0
Ahmedabad,2023-01-01,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,0.0
